[2011-01-30/20:32:54] mysqlqry | INSERT INTO session (`UserId`, `Ip`, `StartTime`, `LastRequest`, `Hits`, `UserAgent`) VALUES (0, 2130706433, 1296415974, 1296415974, 1, 'Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.10 (KHTML, like Gecko) Chrome/8.0.552.237 Safari/534.10')
[2011-01-30/20:46:54] mysqlqry | UPDATE session SET Hits = 87 WHERE Id = 1
[2011-01-30/20:46:54] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 1
[2011-01-30/20:46:54] mysqlqry | UPDATE session SET Hits = 88 WHERE Id = 1
[2011-01-30/20:47:18] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 1
[2011-01-30/20:47:18] mysqlqry | UPDATE session SET LastRequest = 1296416838, Hits = 89 WHERE Id = 1
[2011-01-30/20:47:20] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 1
[2011-01-30/20:47:20] mysqlqry | UPDATE session SET LastRequest = 1296416840, Hits = 90 WHERE Id = 1
[2011-01-30/20:47:31] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 1
[2011-01-30/20:47:31] mysqlqry | SELECT Id FROM user WHERE DeletionId IS NULL AND Username = 'peaceman'
[2011-01-30/20:47:31] mysqlqry | SELECT Id FROM user WHERE DeletionId IS NULL AND Email = 'nixalio@googlemail.com'
[2011-01-30/20:47:31] mysqlqry | UPDATE session SET LastRequest = 1296416851, Hits = 91 WHERE Id = 1
[2011-01-30/20:47:31] mysqlqry | INSERT INTO user (`CreationTime`, `CreationIp`, `DeletionId`, `Username`, `Passhash`, `Email`) VALUES (1296416851, 0, 0, 'peaceman', '2321837f2b3d3386f50eaeb117189654', 'nixalio@googlemail.com')
[2011-01-30/20:47:31] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 1
[2011-01-30/20:47:31] mysqlqry | UPDATE session SET Hits = 92 WHERE Id = 1
[2011-01-30/20:47:33] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 1
[2011-01-30/20:47:33] mysqlqry | UPDATE session SET LastRequest = 1296416853, Hits = 93 WHERE Id = 1
[2011-01-30/20:47:37] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 1
[2011-01-30/20:47:37] mysqlqry | SELECT `Id`, `CreationTime`, `CreationIp`, `DeletionId`, `Username`, `Passhash`, `Email` FROM user WHERE DeletionId IS NULL AND Username = 'peaceman'
[2011-01-30/20:47:37] mysqlqry | UPDATE session SET UserId = 1, LastRequest = 1296416857, Hits = 94 WHERE Id = 1
[2011-01-30/20:47:37] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 1
[2011-01-30/20:47:37] mysqlqry | SELECT a.Id, a.Md5, a.Gender, a.SessionId, a.UploadTime, a.SiteHits, a.PositiveRating, a.NegativeRating, a.DeletionId, b.UserId AS SesUserId, b.Ip AS SesIp, b.StartTime AS SesStartTime, b.LastRequest AS SesLastRequest, b.Hits AS SesHits, b.UserAgent AS SesUserAgent FROM picture AS a INNER JOIN session AS b ON a.SessionId = b.Id WHERE a.DeletionId IS NULL AND a.Gender = 1 ORDER BY RAND() LIMIT 2
[2011-01-30/20:47:37] mysqlqry | UPDATE session SET UserId = 1, Hits = 95 WHERE Id = 1
[2011-01-30/20:47:49] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 1
[2011-01-30/20:47:49] mysqlqry | INSERT INTO session (`UserId`, `Ip`, `StartTime`, `LastRequest`, `Hits`, `UserAgent`) VALUES (0, 2130706433, 1296416869, 1296416869, 1, 'Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.10 (KHTML, like Gecko) Chrome/8.0.552.237 Safari/534.10')
[2011-01-30/20:47:49] mysqlqry | SELECT a.Id, a.Md5, a.Gender, a.SessionId, a.UploadTime, a.SiteHits, a.PositiveRating, a.NegativeRating, a.DeletionId, b.UserId AS SesUserId, b.Ip AS SesIp, b.StartTime AS SesStartTime, b.LastRequest AS SesLastRequest, b.Hits AS SesHits, b.UserAgent AS SesUserAgent FROM picture AS a INNER JOIN session AS b ON a.SessionId = b.Id WHERE a.DeletionId IS NULL AND a.Gender = 1 ORDER BY RAND() LIMIT 2
[2011-01-30/20:47:49] mysqlqry | UPDATE session SET UserId = 1, LastRequest = 1296416869, Hits = 96 WHERE Id = 1
[2011-01-30/20:47:56] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 2
[2011-01-30/20:47:56] mysqlqry | UPDATE session SET LastRequest = 1296416876, Hits = 2 WHERE Id = 2
[2011-01-30/20:48:00] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 2
[2011-01-30/20:48:00] mysqlqry | UPDATE session SET LastRequest = 1296416880, Hits = 3 WHERE Id = 2
[2011-01-30/20:48:02] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 2
[2011-01-30/20:48:02] mysqlqry | SELECT a.Id, a.Md5, a.Gender, a.SessionId, a.UploadTime, a.SiteHits, a.PositiveRating, a.NegativeRating, a.DeletionId, b.UserId AS SesUserId, b.Ip AS SesIp, b.StartTime AS SesStartTime, b.LastRequest AS SesLastRequest, b.Hits AS SesHits, b.UserAgent AS SesUserAgent FROM picture AS a INNER JOIN session AS b ON a.SessionId = b.Id WHERE a.DeletionId IS NULL AND a.Gender = 0 ORDER BY a.PositiveRating - a.NegativeRating LIMIT 10
[2011-01-30/20:48:02] mysqlqry | UPDATE session SET LastRequest = 1296416882, Hits = 4 WHERE Id = 2
[2011-01-30/20:51:44] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 2
[2011-01-30/20:51:44] mysqlqry | SELECT a.Id, a.Md5, a.Gender, a.SessionId, a.UploadTime, a.SiteHits, a.PositiveRating, a.NegativeRating, a.DeletionId, b.UserId AS SesUserId, b.Ip AS SesIp, b.StartTime AS SesStartTime, b.LastRequest AS SesLastRequest, b.Hits AS SesHits, b.UserAgent AS SesUserAgent FROM picture AS a INNER JOIN session AS b ON a.SessionId = b.Id WHERE a.DeletionId IS NULL AND a.Gender = 0 ORDER BY RAND() LIMIT 2
[2011-01-30/20:51:44] mysqlqry | UPDATE session SET LastRequest = 1296417104, Hits = 5 WHERE Id = 2
[2011-01-30/21:59:08] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 2
[2011-01-30/21:59:08] mysqlqry | UPDATE session SET LastRequest = 1296421148, Hits = 6 WHERE Id = 2
[2011-01-30/21:59:38] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 2
[2011-01-30/21:59:38] mysqlqry | UPDATE session SET LastRequest = 1296421177, Hits = 7 WHERE Id = 2
[2011-01-30/22:00:18] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 2
[2011-01-30/22:00:18] mysqlqry | UPDATE session SET LastRequest = 1296421218, Hits = 8 WHERE Id = 2
[2011-01-30/22:00:18] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 2
[2011-01-30/22:00:18] mysqlqry | UPDATE session SET Hits = 9 WHERE Id = 2
[2011-01-30/22:29:10] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 2
[2011-01-30/22:29:10] mysqlqry | UPDATE session SET LastRequest = 1296422950, Hits = 10 WHERE Id = 2
[2011-01-30/22:29:32] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 2
[2011-01-30/22:29:32] mysqlqry | UPDATE session SET LastRequest = 1296422972, Hits = 11 WHERE Id = 2
[2011-01-30/22:29:33] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 2
[2011-01-30/22:29:33] mysqlqry | UPDATE session SET LastRequest = 1296422973, Hits = 12 WHERE Id = 2
[2011-01-30/22:29:34] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 2
[2011-01-30/22:29:34] mysqlqry | UPDATE session SET LastRequest = 1296422974, Hits = 13 WHERE Id = 2
[2011-01-30/22:29:35] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 2
[2011-01-30/22:29:35] mysqlqry | UPDATE session SET LastRequest = 1296422975, Hits = 14 WHERE Id = 2
[2011-01-30/22:31:01] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 2
[2011-01-30/22:31:01] mysqlqry | UPDATE session SET LastRequest = 1296423061, Hits = 15 WHERE Id = 2
[2011-01-30/22:32:08] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 2
[2011-01-30/22:32:08] mysqlqry | UPDATE session SET LastRequest = 1296423128, Hits = 16 WHERE Id = 2
[2011-01-30/22:32:54] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 2
[2011-01-30/22:32:54] mysqlqry | UPDATE session SET LastRequest = 1296423174, Hits = 17 WHERE Id = 2
[2011-01-30/22:33:09] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 2
[2011-01-30/22:33:09] mysqlqry | UPDATE session SET LastRequest = 1296423189, Hits = 18 WHERE Id = 2
[2011-01-30/22:36:46] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 2
[2011-01-30/22:36:46] mysqlqry | UPDATE session SET LastRequest = 1296423405, Hits = 19 WHERE Id = 2
[2011-01-30/22:37:54] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 2
[2011-01-30/22:37:54] mysqlqry | UPDATE session SET LastRequest = 1296423474, Hits = 20 WHERE Id = 2
[2011-01-30/22:39:02] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 2
[2011-01-30/22:39:02] mysqlqry | UPDATE session SET LastRequest = 1296423542, Hits = 21 WHERE Id = 2
[2011-01-30/22:39:03] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 2
[2011-01-30/22:39:03] mysqlqry | UPDATE session SET LastRequest = 1296423543, Hits = 22 WHERE Id = 2
[2011-01-30/22:39:04] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 2
[2011-01-30/22:39:04] mysqlqry | UPDATE session SET LastRequest = 1296423544, Hits = 23 WHERE Id = 2
[2011-01-30/22:39:16] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 2
[2011-01-30/22:39:16] mysqlqry | UPDATE session SET LastRequest = 1296423556, Hits = 24 WHERE Id = 2
[2011-01-30/22:39:17] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 2
[2011-01-30/22:39:17] mysqlqry | UPDATE session SET LastRequest = 1296423557, Hits = 25 WHERE Id = 2
[2011-01-30/22:39:57] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 2
[2011-01-30/22:39:57] mysqlqry | UPDATE session SET LastRequest = 1296423597, Hits = 26 WHERE Id = 2
[2011-01-30/22:40:33] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 2
[2011-01-30/22:40:33] mysqlqry | UPDATE session SET LastRequest = 1296423633, Hits = 27 WHERE Id = 2
[2011-01-30/22:41:48] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 2
[2011-01-30/22:41:48] mysqlqry | UPDATE session SET LastRequest = 1296423708, Hits = 28 WHERE Id = 2
[2011-01-30/22:45:13] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 2
[2011-01-30/22:45:13] mysqlqry | SELECT a.Id, a.Md5, a.Gender, a.SessionId, a.UploadTime, a.SiteHits, a.PositiveRating, a.NegativeRating, a.DeletionId, b.UserId AS SesUserId, b.Ip AS SesIp, b.StartTime AS SesStartTime, b.LastRequest AS SesLastRequest, b.Hits AS SesHits, b.UserAgent AS SesUserAgent FROM picture AS a INNER JOIN session AS b ON a.SessionId = b.Id WHERE a.DeletionId IS NULL AND a.Gender = 0 ORDER BY RAND() LIMIT 2
[2011-01-30/22:45:13] mysqlqry | UPDATE session SET LastRequest = 1296423913, Hits = 29 WHERE Id = 2
[2011-01-30/22:47:47] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 2
[2011-01-30/22:47:47] mysqlqry | UPDATE session SET LastRequest = 1296424067, Hits = 30 WHERE Id = 2
[2011-01-30/22:47:49] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 2
[2011-01-30/22:47:49] mysqlqry | UPDATE session SET LastRequest = 1296424069, Hits = 31 WHERE Id = 2
[2011-01-30/22:49:07] mysqlqry | INSERT INTO session (`UserId`, `Ip`, `StartTime`, `LastRequest`, `Hits`, `UserAgent`) VALUES (0, 2130706433, 1296424147, 1296424147, 1, 'Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.10 (KHTML, like Gecko) Chrome/8.0.552.237 Safari/534.10')
[2011-01-30/22:49:09] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 3
[2011-01-30/22:49:09] mysqlqry | UPDATE session SET LastRequest = 1296424149, Hits = 2 WHERE Id = 3
[2011-01-30/22:49:14] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 3
[2011-01-30/22:49:14] mysqlqry | UPDATE session SET LastRequest = 1296424154, Hits = 3 WHERE Id = 3
[2011-01-30/22:49:18] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 3
[2011-01-30/22:49:18] mysqlqry | UPDATE session SET LastRequest = 1296424158, Hits = 4 WHERE Id = 3
[2011-01-30/22:50:54] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 3
[2011-01-30/22:50:54] mysqlqry | UPDATE session SET LastRequest = 1296424254, Hits = 5 WHERE Id = 3
[2011-01-30/22:57:35] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 3
[2011-01-30/22:57:35] mysqlqry | UPDATE session SET LastRequest = 1296424655, Hits = 6 WHERE Id = 3
[2011-01-30/22:57:39] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 3
[2011-01-30/22:57:39] mysqlqry | UPDATE session SET LastRequest = 1296424659, Hits = 7 WHERE Id = 3
[2011-01-30/22:57:53] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 3
[2011-01-30/22:57:53] mysqlqry | UPDATE session SET LastRequest = 1296424673, Hits = 8 WHERE Id = 3
[2011-01-30/22:59:12] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 3
[2011-01-30/22:59:12] mysqlqry | UPDATE session SET LastRequest = 1296424752, Hits = 9 WHERE Id = 3
[2011-01-30/22:59:30] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 3
[2011-01-30/22:59:30] mysqlqry | UPDATE session SET LastRequest = 1296424770, Hits = 10 WHERE Id = 3
[2011-01-30/22:59:32] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 3
[2011-01-30/22:59:32] mysqlqry | UPDATE session SET LastRequest = 1296424772, Hits = 11 WHERE Id = 3
[2011-01-30/22:59:34] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 3
[2011-01-30/22:59:34] mysqlqry | UPDATE session SET LastRequest = 1296424774, Hits = 12 WHERE Id = 3
[2011-01-30/22:59:37] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 3
[2011-01-30/22:59:37] mysqlqry | UPDATE session SET LastRequest = 1296424777, Hits = 13 WHERE Id = 3
[2011-01-30/23:00:58] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 3
[2011-01-30/23:00:58] mysqlqry | UPDATE session SET LastRequest = 1296424858, Hits = 14 WHERE Id = 3
[2011-01-30/23:01:47] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 3
[2011-01-30/23:01:47] mysqlqry | UPDATE session SET LastRequest = 1296424907, Hits = 15 WHERE Id = 3
[2011-01-30/23:02:08] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 3
[2011-01-30/23:02:08] mysqlqry | UPDATE session SET LastRequest = 1296424928, Hits = 16 WHERE Id = 3
[2011-01-30/23:02:13] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 3
[2011-01-30/23:02:13] mysqlqry | UPDATE session SET LastRequest = 1296424933, Hits = 17 WHERE Id = 3
[2011-01-30/23:02:14] mysqlqry | SELECT a.Id, a.UserId, a.Ip, a.StartTime, a.LastRequest, a.Hits, a.UserAgent, b.CreationTime, b.CreationIp, b.DeletionId, b.Username, b.Passhash, b.Email FROM session AS a LEFT JOIN user AS b ON a.UserId = b.Id WHERE a.Id = 3
